stiched_unstiched,avg_rating_tot_reviews,weight,title,url,gender,brand,material,image_urls,seller,cost,link,images,occasion,age_group,product_location,condition
,3.6/5 (45 reviews),0.40 kg,Wolf Printed Wash Tshirt For Men,http://www.kaymu.com.np/wolf-printed-wash-tshirt-for-men-1666141.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4664-1416661-1-zoom.jpg,AwesomeDeal,"Rs 1,050",,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Get Printed T-Shirt for Men - Black,http://www.kaymu.com.np/get-printed-t-shirt-for-men-black-1676941.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4798-1496761-1-zoom.jpg,AwesomeDeal,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.6/5 (45 reviews),0.40 kg,Gap Baseball T-Shirt For Men,http://www.kaymu.com.np/gap-baseball-t-shirt-for-men-1666137.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4539-7316661-1-zoom.jpg,AwesomeDeal,"Rs 1,150",,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (187 reviews),0.50 kg,Combo Of 2 Pink and Blue Men's Printed T-shirt,http://www.kaymu.com.np/combo-of-2-pink-and-blue-mens-printed-t-shirt-1678094.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6049-4908761-1-zoom.jpg,SixtysevenClothingStore,Rs 750,,,,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Round Neck T-Shirt for Men - Green,http://www.kaymu.com.np/round-neck-t-shirt-for-men-green-1676923.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3478-3296761-1-zoom.jpg,AwesomeDeal,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.6/5 (45 reviews),0.30 kg,Red Top Coastel Baseball T-Shirt with Buttons,http://www.kaymu.com.np/red-top-coastel-baseball-t-shirt-with-buttons-300871.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6539-178003-1-zoom.jpg,AwesomeDeal,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.7/5 (6 reviews),0.30 kg,Printed Round Neck T-Shirt - White,http://www.kaymu.com.np/printed-round-neck-t-shirt-white-113797.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9111-797311-1-zoom.jpg,phalano,"Rs 1,120",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (187 reviews),0.30 kg,Dark Grey Littler Rocker Print T-shirt,http://www.kaymu.com.np/dark-grey-littler-rocker-print-t-shirt-1678109.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8077-9018761-1-zoom.jpg,SixtysevenClothingStore,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.7/5 (6 reviews),0.30 kg,Printed V Neck T-Shirt - Cream,http://www.kaymu.com.np/printed-v-neck-t-shirt-cream-113791.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7058-197311-1-zoom.jpg,phalano,"Rs 1,240",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,5/5 (1 review),0.30 kg,Jack & Jones Printed V-Neck T-Shirt (Blue),http://www.kaymu.com.np/jack-jones-printed-v-neck-t-shirt-blue-1669384.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0441-4839661-1-zoom.jpg,chokomodo,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.7/5 (6 reviews),0.30 kg,Printed V Neck T-Shirt - Grey,http://www.kaymu.com.np/printed-v-neck-t-shirt-grey-113783.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6873-387311-1-zoom.jpg,phalano,"Rs 1,240",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (29 reviews),0.50 kg,Pack of 2 Plain T-Shirt - Black & White,http://www.kaymu.com.np/pack-of-2-plain-t-shirt-black-white-260720.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2579-027062-1-zoom.jpg,Drapery,"Rs 1,320",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,5/5 (1 review),0.30 kg,Jack & Jones Core T-Shirt (Heather Grey),http://www.kaymu.com.np/jack-jones-core-t-shirt-heather-grey-1669382.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0337-2839661-1-zoom.jpg,chokomodo,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.7/5 (6 reviews),0.30 kg,V-Neck Printed T-Shirt - White,http://www.kaymu.com.np/v-neck-printed-t-shirt-white-113784.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6928-487311-1-zoom.jpg,phalano,"Rs 1,120",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (23 reviews),0.25 kg,Plane On The Moon T Shirt,http://www.kaymu.com.np/plane-on-the-moon-t-shirt-58893.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-4205-39885-1-zoom.jpg,merowardrobe,"Rs 1,469",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (29 reviews),0.25 kg,Plain Crew Neck Cotton T-Shirt - White,http://www.kaymu.com.np/plain-crew-neck-cotton-t-shirt-white-245630.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9112-036542-1-zoom.jpg,Drapery,Rs 680,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,4.7/5 (3 reviews),0.30 kg,Black Hellsing Printed T-Shirt for Men,http://www.kaymu.com.np/black-hellsing-printed-t-shirt-for-men-1335202.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-5309-2025331-1-zoom.jpg,completehunter,Rs 550,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (187 reviews),0.50 kg,Combo Of 2 Pink and White Men's Printed T-shirt,http://www.kaymu.com.np/combo-of-2-pink-and-white-mens-printed-t-shirt-1678095.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6156-5908761-1-zoom.jpg,SixtysevenClothingStore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (23 reviews),0.25 kg,Manga Fire and Ice Ying Yang T-Shirt - Brown,http://www.kaymu.com.np/manga-fire-and-ice-ying-yang-t-shirt-brown-58976.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4311-67985-1-zoom.jpg,merowardrobe,"Rs 2,186",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.7/5 (6 reviews),0.30 kg,It Happens Printed V- Neck T-Shirt - White,http://www.kaymu.com.np/it-happens-printed-v-neck-t-shirt-white-113781.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6813-187311-1-zoom.jpg,phalano,"Rs 1,120",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.1/5 (23 reviews),0.25 kg,Manga Fish Bone T-Shirt - Black,http://www.kaymu.com.np/manga-fish-bone-t-shirt-black-58908.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4161-80985-1-zoom.jpg,merowardrobe,"Rs 2,186",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4.7/5 (6 reviews),0.30 kg,Printed V Neck T-Shirt - White,http://www.kaymu.com.np/printed-v-neck-t-shirt-white-113796.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7178-697311-1-zoom.jpg,phalano,"Rs 1,120",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Captain America T-Shirt - Sky Blue,http://www.kaymu.com.np/captain-america-t-shirt-sky-blue-1680242.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8552-2420861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Dokie Halloween T-Shirt - Green,http://www.kaymu.com.np/dokie-halloween-t-shirt-green-1680270.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8559-0720861-1-zoom.jpg,The Suzyan,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Dokie Halloween T-Shirt - White,http://www.kaymu.com.np/dokie-halloween-t-shirt-white-1680273.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8611-3720861-1-zoom.jpg,The Suzyan,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Woodmax Monkey Print T-Shirt - White,http://www.kaymu.com.np/woodmax-monkey-print-t-shirt-white-1680238.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8551-8320861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.9/5 (19 reviews),0.30 kg,Captain America T-Shirt - Yellow,http://www.kaymu.com.np/captain-america-t-shirt-yellow-1680248.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8555-8420861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Hilfiger Green T-Shirt,http://www.kaymu.com.np/hilfiger-green-t-shirt-1680254.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8605-4520861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Men's White T-Shirt With Green Patterns,http://www.kaymu.com.np/mens-white-t-shirt-with-green-patterns-1680269.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8559-9620861-1-zoom.jpg,The Suzyan,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,DSQUARED Printed T-Shirt - Black,http://www.kaymu.com.np/dsquared-printed-t-shirt-black-1680262.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8557-2620861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (187 reviews),0.30 kg,Red Old Skool Print T-shirt,http://www.kaymu.com.np/red-old-skool-print-t-shirt-1678112.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8440-2118761-1-zoom.jpg,SixtysevenClothingStore,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Men's Dual Side Faded T-Shirt,http://www.kaymu.com.np/mens-dual-side-faded-t-shirt-1680263.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8551-3620861-1-zoom.jpg,The Suzyan,"Rs 1,550",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (187 reviews),0.50 kg,Combo Of 2 Pink and Sky Blue Men's Printed T-shirt,http://www.kaymu.com.np/combo-of-2-pink-and-sky-blue-mens-printed-t-shirt-1678098.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6462-8908761-1-zoom.jpg,SixtysevenClothingStore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Sene Fu Printed T-Shirt - Heather Grey,http://www.kaymu.com.np/sene-fu-printed-t-shirt-heather-grey-1680244.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8555-4420861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Abercrombie Blue T-Shirt,http://www.kaymu.com.np/abercrombie-blue-t-shirt-1680239.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8552-9320861-1-zoom.jpg,The Suzyan,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Henley Round Neck T-Shirt - Green,http://www.kaymu.com.np/henley-round-neck-t-shirt-green-1680256.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8605-6520861-1-zoom.jpg,The Suzyan,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3/5 (1 review),0.30 kg,Men's White Printed T-Shirt,http://www.kaymu.com.np/mens-white-printed-t-shirt-1672900.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7882-0092761-1-zoom.jpg,exclusivecollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3.7/5 (187 reviews),0.50 kg,Combo Of 2 Grey and Blue Men's Printed T-shirt,http://www.kaymu.com.np/combo-of-2-grey-and-blue-mens-printed-t-shirt-1678103.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7595-3018761-1-zoom.jpg,SixtysevenClothingStore,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Smoke Grey Collar Button T-Shirt,http://www.kaymu.com.np/smoke-grey-collar-button-t-shirt-1677764.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0199-4677761-1-zoom.jpg,MySpaceKhichapokhari,"Rs 1,115",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Skull Printed T-Shirt - Black,http://www.kaymu.com.np/skull-printed-t-shirt-black-102419.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7170-914201-1-zoom.jpg,RameshFancy,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3/5 (1 review),0.30 kg,Men's Button Collar T-Shirt (Maroon),http://www.kaymu.com.np/mens-button-collar-t-shirt-maroon-1672907.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8118-7092761-1-zoom.jpg,exclusivecollection,Rs 600,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3.9/5 (19 reviews),0.30 kg,Sene Fu Printed T-Shirt - White,http://www.kaymu.com.np/sene-fu-printed-t-shirt-white-1680275.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8601-5720861-1-zoom.jpg,The Suzyan,"Rs 1,050",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,1.00 kg,Round Neck Half Sleeves T-Shirt,http://www.kaymu.com.np/round-neck-half-sleeves-t-shirt-109750.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2688-057901-1-zoom.jpg,MoktanClothingStore,Rs 550,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.30 kg,Funny Print T-Shirt for Men (Yellow),http://www.kaymu.com.np/funny-print-t-shirt-for-men-yellow-1680338.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9162-8330861-1-zoom.jpg,SmartPickupStore,Rs 500,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Half Sleeve T-Shirt - Blue,http://www.kaymu.com.np/half-sleeve-t-shirt-blue-106755.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3114-557601-1-zoom.jpg,YakMountainHimalayan,"Rs 1,280",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (3 reviews),0.30 kg,Orange Tribal Print T-Shirt,http://www.kaymu.com.np/orange-tribal-print-t-shirt-1681765.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7224-5671861-1-zoom.jpg,AryaFashion,Rs 950,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (3 reviews),0.30 kg,Men's Printed T-Shirt - Maroon,http://www.kaymu.com.np/mens-printed-t-shirt-maroon-1681759.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7102-9571861-1-zoom.jpg,AryaFashion,Rs 975,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Six Feet Under Printed Below a Skull Print T-Shirt - Black,http://www.kaymu.com.np/six-feet-under-printed-below-a-skull-print-t-shirt-black-102426.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7237-624201-1-zoom.jpg,RameshFancy,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Guns N Roses Printed T-Shirt - Black,http://www.kaymu.com.np/guns-n-roses-printed-t-shirt-black-103404.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0137-404301-1-zoom.jpg,MetalFashionCollection,Rs 800,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,West USA Print T-Shirt (Pink),http://www.kaymu.com.np/west-usa-print-t-shirt-pink-1677768.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0269-8677761-1-zoom.jpg,MySpaceKhichapokhari,"Rs 1,030",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,,Light Blue Mens Columbia Printed Tshirt,http://www.kaymu.com.np/light-blue-mens-columbia-printed-tshirt-57970.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-9916-07975-1-zoom.jpg,focusfashion,"Rs 1,250",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Harley Davidson Red Full Sleeve T-Shirt,http://www.kaymu.com.np/harley-davidson-red-full-sleeve-t-shirt-1680652.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8044-2560861-1-zoom.jpg,VoguishInternational,Rs 600,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Men's Funny Printed T-Shirt (White),http://www.kaymu.com.np/mens-funny-printed-t-shirt-white-1680344.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9165-4430861-1-zoom.jpg,SmartPickupStore,Rs 500,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Men's Blue V-Neck T-Shirt,http://www.kaymu.com.np/mens-blue-v-neck-t-shirt-1671938.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4703-8391761-1-zoom.jpg,ThreeSMensWear,"Rs 1,000",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Dark Grey Collar Button T-Shirt,http://www.kaymu.com.np/dark-grey-collar-button-t-shirt-1677771.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0377-1777761-1-zoom.jpg,MySpaceKhichapokhari,"Rs 1,210",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Men's Funny Printed T-Shirt (Blue),http://www.kaymu.com.np/mens-funny-printed-t-shirt-blue-1680341.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9159-1430861-1-zoom.jpg,SmartPickupStore,Rs 500,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Men's Blue Collar Button T-Shirt,http://www.kaymu.com.np/mens-blue-collar-button-t-shirt-1677772.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-0383-2777761-1-zoom.jpg,MySpaceKhichapokhari,"Rs 1,210",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Buttoned Blue Collar T-Shirt,http://www.kaymu.com.np/buttoned-blue-collar-t-shirt-1671935.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4639-5391761-1-zoom.jpg,ThreeSMensWear,"Rs 1,000",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Men's Funny Printed T-Shirt (Yellow),http://www.kaymu.com.np/mens-funny-printed-t-shirt-yellow-1680336.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9167-6330861-1-zoom.jpg,SmartPickupStore,Rs 500,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (1 review),0.25 kg,Sky Blue Plain V-Neck T-shirt,http://www.kaymu.com.np/sky-blue-plain-v-neck-t-shirt-234905.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6554-509432-1-zoom.jpg,AahanaTraders,Rs 780,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (3 reviews),0.30 kg,Men's Printed T-Shirt - Blue,http://www.kaymu.com.np/mens-printed-t-shirt-blue-1681760.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7105-0671861-1-zoom.jpg,AryaFashion,Rs 975,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Buttoned Collar T-Shirt,http://www.kaymu.com.np/buttoned-collar-t-shirt-1671933.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4581-3391761-1-zoom.jpg,ThreeSMensWear,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (1 review),0.30 kg,Men's White Round Neck T-Shirt,http://www.kaymu.com.np/mens-white-round-neck-t-shirt-1672898.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7820-8982761-1-zoom.jpg,exclusivecollection,"Rs 1,200",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Steam Half Sleeve T-Shirt,http://www.kaymu.com.np/steam-half-sleeve-t-shirt-282173.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1870-371282-1-zoom.jpg,PurveliAbhiFancy,Rs 400,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Men's Printed T-Shirt - White,http://www.kaymu.com.np/mens-printed-t-shirt-white-109276.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-2575-672901-1-zoom.jpg,SilasFashion,Rs 977,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (1 review),0.30 kg,Men's Black Pattern Print T-Shirt,http://www.kaymu.com.np/mens-black-pattern-print-t-shirt-1673371.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-6183-1733761-1-zoom.jpg,exclusivecollection,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3/5 (1 review),0.30 kg,Men's Printed T-Shirt (Teal),http://www.kaymu.com.np/mens-printed-t-shirt-teal-1672902.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7995-2092761-1-zoom.jpg,exclusivecollection,Rs 750,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,0.30 kg,Red Henley T-Shirt,http://www.kaymu.com.np/red-henley-t-shirt-1680383.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-8500-3830861-1-zoom.jpg,StepInReadymadeStore,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,3/5 (2 reviews),1.00 kg,Men's V-Neck Striped T-Shirt,http://www.kaymu.com.np/mens-v-neck-striped-t-shirt-142804.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2584-408241-1-zoom.jpg,UnimenTheClothingStore,"Rs 1,150",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,3/5 (1 review),0.30 kg,Buttoned Full Sleeve Cotton T-Shirt,http://www.kaymu.com.np/buttoned-full-sleeve-cotton-t-shirt-272695.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4545-596272-1-zoom.jpg,AahanaTraders,"Rs 1,070",,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Men's Funny Printed T-Shirt (Green),http://www.kaymu.com.np/mens-funny-printed-t-shirt-green-1680340.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-9165-0430861-1-zoom.jpg,SmartPickupStore,Rs 500,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Men's Steam T-Shirt - Light Blue,http://www.kaymu.com.np/mens-steam-t-shirt-light-blue-102749.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-1096-947201-1-zoom.jpg,PurveliAbhiFancy,Rs 400,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Pharaoh Printed T-Shirt - Black,http://www.kaymu.com.np/pharaoh-printed-t-shirt-black-102421.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7178-124201-1-zoom.jpg,RameshFancy,Rs 700,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Rayban Print V Neck T-Shirt,http://www.kaymu.com.np/rayban-print-v-neck-t-shirt-102420.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7174-024201-1-zoom.jpg,RameshFancy,Rs 650,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,4/5 (1 review),0.30 kg,V Neck Summer T-Shirt with Button - Green,http://www.kaymu.com.np/v-neck-summer-t-shirt-with-button-green-109923.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-3388-329901-1-zoom.jpg,KushalFancyStore,Rs 525,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
Stitched,,1.00 kg,Nerv T-Shirt for Men - Black,http://www.kaymu.com.np/nerv-t-shirt-for-men-black-109289.html,Men's,Other,Other,http://static.kaymu.com.np/p/other-2703-982901-1-zoom.jpg,SilasFashion,Rs 977,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.25 kg,Plain White Round Neck T-Shirt,http://www.kaymu.com.np/plain-white-round-neck-t-shirt-1680646.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-7803-6460861-1-zoom.jpg,VoguishInternational,Rs 300,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
,,0.30 kg,Men's Buttoned Collar T-Shirt,http://www.kaymu.com.np/mens-buttoned-collar-t-shirt-1671934.html,Men's,Other,Cotton,http://static.kaymu.com.np/p/other-4584-4391761-1-zoom.jpg,ThreeSMensWear,Rs 900,,,Casual,,Bagmati - Kathmandu Inside Ring Road ,New
